datetime,realized_volatility
2025-07-02 06:00:00,0.0011464370622855
2025-07-02 06:15:00,0.0011469255680507
2025-07-02 06:30:00,0.0008041424942368
2025-07-02 06:45:00,0.0015578498084735
2025-07-02 07:00:00,0.0014917791439066
2025-07-02 07:15:00,0.0014249673257245
2025-07-02 07:30:00,0.0014214723782495
2025-07-02 07:45:00,0.000875606293994
2025-07-02 08:00:00,0.0012087230684755
2025-07-02 08:15:00,0.0013912179816749
2025-07-02 08:30:00,0.0013844603234334
2025-07-02 08:45:00,0.0013232518860555
2025-07-02 09:00:00,0.0010213177326882
2025-07-02 09:15:00,0.0007838018904329
2025-07-02 09:30:00,0.0007905718141456
2025-07-02 09:45:00,0.0005376314603119
2025-07-02 10:00:00,0.0005375517115424
2025-07-02 10:15:00,0.0004510666190807
2025-07-02 10:30:00,0.000645626596849
2025-07-02 10:45:00,0.0006117120097126
2025-07-02 11:00:00,0.0012449862824426
2025-07-02 11:15:00,0.002781530212726
2025-07-02 11:30:00,0.002753390168173
2025-07-02 11:45:00,0.0027611026420877
2025-07-02 12:00:00,0.0025998906995763
2025-07-02 12:15:00,0.0006980177271258
2025-07-02 12:30:00,0.0007100852945478
2025-07-02 12:45:00,0.0021933588951933
2025-07-02 13:00:00,0.0022021638466552
2025-07-02 13:15:00,0.0023882626963048
2025-07-02 13:30:00,0.0024755360323735
2025-07-02 13:45:00,0.0016186186333385
2025-07-02 14:00:00,0.0015065589098895
2025-07-02 14:15:00,0.0012409647412412
2025-07-02 14:30:00,0.0010171958171887
2025-07-02 14:45:00,0.0004403595603215
2025-07-02 15:00:00,0.0015980961111279
2025-07-02 15:15:00,0.0015586410790309
2025-07-02 15:30:00,0.0016274134278762
2025-07-02 15:45:00,0.0016756989711026
2025-07-02 16:00:00,0.0006469821851726
2025-07-02 16:15:00,0.0006685318462196
2025-07-02 16:30:00,0.0004918984710506
2025-07-02 16:45:00,0.0003960073655254
2025-07-02 17:00:00,0.000679844214993
2025-07-02 17:15:00,0.000672608609189
2025-07-02 17:30:00,0.0006666355274175
2025-07-02 17:45:00,0.0011481323946956
2025-07-02 18:00:00,0.0011196813902504
2025-07-02 18:15:00,0.0011101599423262
2025-07-02 18:30:00,0.0011180566829945
2025-07-02 18:45:00,0.0005865746016429
2025-07-02 19:00:00,0.0003813620210021
2025-07-02 19:15:00,0.0004332752628925
2025-07-02 19:30:00,0.0008148275235163
2025-07-02 19:45:00,0.001076423223806
2025-07-02 20:00:00,0.0007121873353636
2025-07-02 20:15:00,0.0014344010540126
2025-07-02 20:30:00,0.0015303764257429
2025-07-02 20:45:00,0.0015406786432709
2025-07-02 21:00:00,0.0023396030147531
2025-07-02 21:15:00,0.0024586715613473
2025-07-02 21:30:00,0.0024017668219515
2025-07-02 21:45:00,0.0024420184619757
2025-07-02 22:00:00,0.0018225180730033
2025-07-02 22:15:00,0.00110990631527
2025-07-02 22:30:00,0.0013172803675635
2025-07-02 22:45:00,0.001234029905828
2025-07-02 23:00:00,0.0008038859048452
2025-07-02 23:15:00,0.0010610831585703
2025-07-02 23:30:00,0.0011022643219109
2025-07-02 23:45:00,0.0010962038595504
2025-07-03 00:00:00,0.001183334294991
2025-07-03 00:15:00,0.000980054522821
2025-07-03 00:30:00,0.0006699222961047
2025-07-03 00:45:00,0.0012380436242648
2025-07-03 01:00:00,0.0012509581713693
2025-07-03 01:15:00,0.0014307405854776
2025-07-03 01:30:00,0.0014307387398711
2025-07-03 01:45:00,0.0009881066339105
2025-07-03 02:00:00,0.000955472419162
2025-07-03 02:15:00,0.0006057604260219
2025-07-03 02:30:00,0.0005283552344277
2025-07-03 02:45:00,0.0007011395863487
2025-07-03 03:00:00,0.0007908492461412
2025-07-03 03:15:00,0.0007863555144426
2025-07-03 03:30:00,0.0007947387554259
2025-07-03 03:45:00,0.0021174943485012
2025-07-03 04:00:00,0.0020371972223267
2025-07-03 04:15:00,0.0020850336053906
2025-07-03 04:30:00,0.0023398409594706
2025-07-03 04:45:00,0.0018506497081866
2025-07-03 05:00:00,0.0023232293586124
2025-07-03 05:15:00,0.0022994624427146
2025-07-03 05:30:00,0.0020439341993275
2025-07-03 05:45:00,0.0016570963681856
2025-07-03 06:00:00,0.0008489172990125
2025-07-03 06:15:00,0.0009584837225232
2025-07-03 06:30:00,0.0012369718356533
2025-07-03 06:45:00,0.0010636707322551
2025-07-03 07:00:00,0.0014455744687424
2025-07-03 07:15:00,0.0015350605170882
2025-07-03 07:30:00,0.0020966552138003
2025-07-03 07:45:00,0.0020626099992173
2025-07-03 08:00:00,0.0018342391518691
2025-07-03 08:15:00,0.001886036592776
2025-07-03 08:30:00,0.0015133141474041
2025-07-03 08:45:00,0.0014947124802668
2025-07-03 09:00:00,0.0022000477192319
2025-07-03 09:15:00,0.0020234980390204
2025-07-03 09:30:00,0.001731795331292
2025-07-03 09:45:00,0.0017325651389821
2025-07-03 10:00:00,0.000705506146701
2025-07-03 10:15:00,0.0009231898155927
2025-07-03 10:30:00,0.0113375843033896
2025-07-03 10:45:00,0.0119622752139615
2025-07-03 11:00:00,0.0119910576782138
2025-07-03 11:15:00,0.0120551857048859
2025-07-03 11:30:00,0.0044320658061091
2025-07-03 11:45:00,0.0027388137862535
2025-07-03 12:00:00,0.0026102264227475
